ID_Manufacturer;Numer katalogowy;Skrócony numer katalogowy;Kategoria produktu;ID_kategorii;Model;Nazwa;Opis;Zdjęcie głowne;Zdjęcie dodatkowe;Meta opis;Meta słowa kluczowe;cena;Price flag;Hydrokolor;Kolor;Dodatkowe kolory;Waga;Rozmiar (szerokość x wysokość x głębokość);Pojemność;Material;Dodatkowy materiał wykonania;Rozmiar opakowania;Multipack;Rozmiar opakowania zbiorczego;Minimalne zamówienie;Coloration;Znakowanie;Kraj produkcji;Maksymalny rozmiar nadruku
12;R08364.55;R08364.55;Kubki termiczne;21;R08364.28;Kubek izotermiczny Copenhagen 380 ml, jasnozielony ;"Kubek izotermiczny ze stali nierdzewnej i plastiku, z pokrywką. Pojemność 380 ml. Wewnątrz kubka stal 18/8 o podwyższonej jakości.

";Kubek-izotermiczny-Copenhagen-380-ml-jasnozielony.jpg;Kubek-izotermiczny-Copenhagen-380-ml-jasnozielony-a.jpg, Kubek-izotermiczny-Copenhagen-380-ml-jasnozielony-b.jpg, Kubek-izotermiczny-Copenhagen-380-ml-jasnozielony-c.jpg;Kubek izotermiczny Copenhagen 380 ml, jasnozielony z pokrywką. Posiada duże, wrazisty uchwyt, który dobrze leży w dłoni. Występuje w wielu wariantach kolorystycznych. ;kubek reklamowy z logo z nadrukiem producent termiczny ceramiczny emaliowany izotermiczny dla firm;14,9;1;;jasnozielony;;;125 x 135 x 87;380 ml;stal nierdzewna;plastik;;;;;;"tampodruk A3, rozmiar obszaru zdobienia: 32x45, maksymalny rozmiar logo: 30x30, ilość kolorów: 4
tampodruk A3, rozmiar obszaru zdobienia: 32x45, maksymalny rozmiar logo: 30x30, ilość kolorów: 4
tampodruk A4, rozmiar obszaru zdobienia: 32x70, maksymalny rozmiar logo: 30x70, ilość kolorów: 2
tampodruk A4, rozmiar obszaru zdobienia: 32x70, maksymalny rozmiar logo: 30x70, ilość kolorów: 2";;32x70
12;R08367.02;R08367.02;Kubki termiczne;21;R08364.55;Kubek izotermiczny Boden 430 ml, czarny/srebrny ;Kubek izotermiczny ze stali nierdzewnej o pojemności 430 ml. Wewnątrz wykonany z plastiku.;Kubek-izotermiczny-Boden-430-ml-czarny-srebrny.jpg;Kubek-izotermiczny-Boden-430-ml-czarny-srebrny-a.jpg, Kubek-izotermiczny-Boden-430-ml-czarny-srebrny-b.jpg;Kubek izotermiczny Boden 430 ml, czarny/srebrny ze stali nierdzewnej. Wewnątrz wykonany z plastiku. Bardzo duża pojemność 430 ml.;kubek reklamowy z logo z nadrukiem producent termiczny ceramiczny emaliowany izotermiczny dla firm;14,5;;;czarny;srebrny;;85 x 172 x 85;430 ml;stal nierdzewna;plastik;;;;;;"grawer L3, rozmiar obszaru zdobienia: 55x95, maksymalny rozmiar logo: 50x30, ilość kolorów: 1
grawer L3, rozmiar obszaru zdobienia: 55x95, maksymalny rozmiar logo: 50x30, ilość kolorów: 1";;55x95
12;R08367.04;R08367.04;Kubki termiczne;21;R08367.02;Kubek izotermiczny Boden 430 ml, niebieski/srebrny ;Kubek izotermiczny ze stali nierdzewnej o pojemności 430 ml. Wewnątrz wykonany z plastiku.;Kubek-izotermiczny-Boden-430-ml-czerwony-srebrny.jpg;Kubek-izotermiczny-Boden-430-ml-czerwony-srebrny-a.jpg;Kubek izotermiczny Boden 430 ml, niebieski/srebrny ze stali nierdzewnej. Wewnątrz wykonany z plastiku. Bardzo duża pojemność 430 ml.;kubek reklamowy z logo z nadrukiem producent termiczny ceramiczny emaliowany izotermiczny dla firm;14,5;1;;niebieski;srebrny;;85 x 172 x 85;430 ml;stal nierdzewna;plastik;;;;;;"grawer L3, rozmiar obszaru zdobienia: 55x95, maksymalny rozmiar logo: 50x30, ilość kolorów: 1
grawer L3, rozmiar obszaru zdobienia: 55x95, maksymalny rozmiar logo: 50x30, ilość kolorów: 1";;55x95
12;R08367.08;R08367.08;Kubki termiczne;21;R08367.04;Kubek izotermiczny Boden 430 ml, czerwony/srebrny ;Kubek izotermiczny ze stali nierdzewnej o pojemności 430 ml. Wewnątrz wykonany z plastiku.;Kubek-izotermiczny-Boden-430-ml-czerwony-srebrny-b.jpg;Kubek-izotermiczny-Boden-430-ml-czerwony-srebrny-c.jpg;Kubek izotermiczny Boden 430 ml, czerwony/srebrny ze stali nierdzewnej. Wewnątrz wykonany z plastiku. Bardzo duża pojemność 430 ml.;kubek reklamowy z logo z nadrukiem producent termiczny ceramiczny emaliowany izotermiczny dla firm;14,5;1;;czerwony;srebrny;;85 x 172 x 85;430 ml;stal nierdzewna;plastik;;;;;;"grawer L3, rozmiar obszaru zdobienia: 55x95, maksymalny rozmiar logo: 50x30, ilość kolorów: 1
grawer L3, rozmiar obszaru zdobienia: 55x95, maksymalny rozmiar logo: 50x30, ilość kolorów: 1";;55x95
12;R08368.04;R08368.04;Kubki termiczne;21;R08367.08;Kubek izotermiczny Barrel 400 ml, niebieski ;Kubek izotermiczny o pojemności 400 ml w kształcie beczułki. Wewnątrz kubka zastosowano stal nierdzewną 18/8 o podwyższonej jakości, na zewnątrz plastik. Duża zaokrąglona rączka sprawia, że jest produkt wygodny w trzymaniu.;Kubek-izotermiczny-Barrel-400-ml-niebieski.jpg;Kubek-izotermiczny-Barrel-400-ml-niebieski-a.jpg, Kubek-izotermiczny-Barrel-400-ml-niebieski-b.jpg;Kubek izotermiczny Barrel 400 ml, niebieski o obłym kształcie beczułki. ;kubek reklamowy z logo z nadrukiem producent termiczny ceramiczny emaliowany izotermiczny dla firm;14,9;1;;niebieski;;;133 x 118 x 90;400 ml;stal nierdzewna;plastik;;;;;;"tampodruk A3, rozmiar obszaru zdobienia: 35x80, maksymalny rozmiar logo: 35x35, ilość kolorów: 4
tampodruk A3, rozmiar obszaru zdobienia: 35x80, maksymalny rozmiar logo: 35x35, ilość kolorów: 4
tampodruk A4, rozmiar obszaru zdobienia: 35x80, maksymalny rozmiar logo: 30x70, ilość kolorów: 2
tampodruk A4, rozmiar obszaru zdobienia: 35x80, maksymalny rozmiar logo: 30x70, ilość kolorów: 2";;35x80
12;R08368.05;R08368.05;Kubki termiczne;21;R08368.04;Kubek izotermiczny Barrel 400 ml, zielony ;Kubek izotermiczny o pojemności 400 ml w kształcie beczułki. Wewnątrz kubka zastosowano stal nierdzewną 18/8 o podwyższonej jakości, na zewnątrz plastik.;Kubek-izotermiczny-Barrel-400-ml-zielony.jpg;Kubek-izotermiczny-Barrel-400-ml-zielony-a.jpg, Kubek-izotermiczny-Barrel-400-ml-zielony-b.jpg, Kubek-izotermiczny-Barrel-400-ml-zielony-c.jpg;Kubek izotermiczny Barrel 400 ml, zielony o obłym kształcie beczułki. ;kubek reklamowy z logo z nadrukiem producent termiczny ceramiczny emaliowany izotermiczny dla firm;14,9;1;;zielony;;;133 x 118 x 90;400 ml;stal nierdzewna;plastik;;;;;;"tampodruk A3, rozmiar obszaru zdobienia: 35x80, maksymalny rozmiar logo: 35x35, ilość kolorów: 4
tampodruk A3, rozmiar obszaru zdobienia: 35x80, maksymalny rozmiar logo: 35x35, ilość kolorów: 4
tampodruk A4, rozmiar obszaru zdobienia: 35x80, maksymalny rozmiar logo: 30x70, ilość kolorów: 2
tampodruk A4, rozmiar obszaru zdobienia: 35x80, maksymalny rozmiar logo: 30x70, ilość kolorów: 2";;35x80
12;R08368.08;R08368.08;Kubki termiczne;21;R08368.05;Kubek izotermiczny Barrel 400 ml, czerwony ;Kubek izotermiczny o pojemności 400 ml w kształcie beczułki. Wewnątrz kubka zastosowano stal nierdzewną 18/8 o podwyższonej jakości, na zewnątrz plastik.;Kubek-izotermiczny-Barrel-400-ml-czerwony.jpg;Kubek-izotermiczny-Barrel-400-ml-czerwony-a;Kubek izotermiczny Barrel 400 ml, czerwony o obłym kształcie beczułki. ;kubek reklamowy z logo z nadrukiem producent termiczny ceramiczny emaliowany izotermiczny dla firm;14,9;1;;czerwony;;;133 x 118 x 90;400 ml;stal nierdzewna;plastik;;;;;;"tampodruk A3, rozmiar obszaru zdobienia: 35x80, maksymalny rozmiar logo: 35x35, ilość kolorów: 4
tampodruk A3, rozmiar obszaru zdobienia: 35x80, maksymalny rozmiar logo: 35x35, ilość kolorów: 4
tampodruk A4, rozmiar obszaru zdobienia: 35x80, maksymalny rozmiar logo: 30x70, ilość kolorów: 2
tampodruk A4, rozmiar obszaru zdobienia: 35x80, maksymalny rozmiar logo: 30x70, ilość kolorów: 2";;35x80
12;R08368.41;R08368.41;Kubki termiczne;21;R08368.08;Kubek izotermiczny Barrel 400 ml, grafitowy ;Kubek izotermiczny o pojemności 400 ml w kształcie beczułki. Wewnątrz kubka zastosowano stal nierdzewną 18/8 o podwyższonej jakości, na zewnątrz plastik.;Kubek-izotermiczny-Barrel-400-ml-grafitowy.jpk;Kubek-izotermiczny-Barrel-400-ml-grafitowy-a.jpg, Kubek-izotermiczny-Barrel-400-ml-grafitowy-b.jpg, Kubek-izotermiczny-Barrel-400-ml-grafitowy-c.jpg;Kubek izotermiczny Barrel 400 ml, grafitowy o obłym kształcie beczułki. ;kubek reklamowy z logo z nadrukiem producent termiczny ceramiczny emaliowany izotermiczny dla firm;14,9;1;;grafitowy;;;133 x 118 x 90;400 ml;stal nierdzewna;plastik;;;;;;"tampodruk A3, rozmiar obszaru zdobienia: 35x80, maksymalny rozmiar logo: 35x35, ilość kolorów: 4
tampodruk A3, rozmiar obszaru zdobienia: 35x80, maksymalny rozmiar logo: 35x35, ilość kolorów: 4
tampodruk A4, rozmiar obszaru zdobienia: 35x80, maksymalny rozmiar logo: 30x70, ilość kolorów: 2
tampodruk A4, rozmiar obszaru zdobienia: 35x80, maksymalny rozmiar logo: 30x70, ilość kolorów: 2";;35x80
12;R08388;R08388;Kubki termiczne;21;R08368.41;Kubek izotermiczny Tungsten 250 ml, srebrny ;Szczelny kubek izotermiczny o pojemności 250 ml z dwiema ściankami ze stali nierdzewnej. Wewnątrz kubka stal 18/8 o podwyższonej jakości. Podstawa kubka z pianki termoizolacyjnej.;Kubek-izotermiczny-Tungsten-250-ml-srebrny.jpg;Kubek-izotermiczny-Tungsten-250-ml-srebrny-a.jpg, Kubek-izotermiczny-Tungsten-250-ml-srebrny-b.jpg, Kubek-izotermiczny-Tungsten-250-ml-srebrny-c.jpg, Kubek-izotermiczny-Tungsten-250-ml-srebrny-d.jpg, Kubek-izotermiczny-Tungsten-250-ml-srebrny-e.jpg;Kubek izotermiczny Tungsten 250 ml, srebrny to produkt o klasycznym kształcie i standardowej pojemności zbliżonej do szklanki. W sam raz na podróż do pracy autobusem. ;kubek reklamowy z logo z nadrukiem producent termiczny ceramiczny emaliowany izotermiczny dla firm;16,9;1;;srebrny;;;75 x 145 x 75;250 ml;stal nierdzewna;;;;;;;"grawer L3, rozmiar obszaru zdobienia: 50x109, maksymalny rozmiar logo: 50x30, ilość kolorów: 1
grawer L3, rozmiar obszaru zdobienia: 50x109, maksymalny rozmiar logo: 50x30, ilość kolorów: 1";;50x109
12;R08389.02;R08389.02;Kubki termiczne;21;R08388;Kubek izotermiczny Edmonton 270 ml, czarny ;Kubek-termos 270 ml. Dwie ścianki ze stali nierdzewnej, wewnątrz stal 18/8 o podwyższonej jakości. Próżnia pomiędzy dwiema ściankami zapewnia bardzo dobre właściwości termo-izolacyjne. Pokrywkę można rozkręcić, co pozwala na staranne umycie kubka. Podstawa kubka z wodoodpornej gumy termoplastycznej TPR.;Kubek-izotermiczny-Edmonton-270-ml-czarny.jpg;Kubek-izotermiczny-Edmonton-270-ml-czarny-a.jpg, Kubek-izotermiczny-Edmonton-270-ml-czarny-b.jpg, Kubek-izotermiczny-Edmonton-270-ml-czarny-c.jpg, Kubek-izotermiczny-Edmonton-270-ml-czarny-d.jpg;Kubek izotermiczny Edmonton 270 ml, czarny — dwie ścianki ze stali nierdzewnej, wewnątrz stal 18/8 o podwyższonej jakości. Próżnia pomiędzy dwiema ściankami zapewnia bardzo dobre właściwości termo-izolacyjne. Dostępny w różnych kolorach.;kubek reklamowy z logo z nadrukiem producent termiczny ceramiczny emaliowany izotermiczny dla firm;37,9;1;;czarny;;;72 x 165 x 72;270 ml;stal nierdzewna;;;;;;;"grawer L3, rozmiar obszaru zdobienia: 50x113, maksymalny rozmiar logo: 50x30, ilość kolorów: 1
grawer L3, rozmiar obszaru zdobienia: 50x113, maksymalny rozmiar logo: 50x30, ilość kolorów: 1";;50x113
12;R08389.06;R08389.06;Kubki termiczne;21;R08389.02;Kubek izotermiczny Edmonton 270 ml, biały ;Kubek-termos 270 ml. Dwie ścianki ze stali nierdzewnej, wewnątrz stal 18/8 o podwyższonej jakości. Próżnia pomiędzy dwiema ściankami zapewnia bardzo dobre właściwości termo-izolacyjne. Pokrywkę można rozkręcić, co pozwala na staranne umycie kubka. Podstawa kubka z wodoodpornej gumy termoplastycznej TPR.;Kubek-izotermiczny-Edmonton-270-ml-bialy.jpg;Kubek-izotermiczny-Edmonton-270-ml-bialy-a.jpg, Kubek-izotermiczny-Edmonton-270-ml-bialy-b.jpg, Kubek-izotermiczny-Edmonton-270-ml-bialy-c.jpg, Kubek-izotermiczny-Edmonton-270-ml-bialy-d.jpg;Kubek izotermiczny Edmonton 270 ml, biały — dwie ścianki ze stali nierdzewnej, wewnątrz stal 18/8 o podwyższonej jakości. Próżnia pomiędzy dwiema ściankami zapewnia bardzo dobre właściwości termo-izolacyjne. Dostępny w różnych kolorach.;kubek reklamowy z logo z nadrukiem producent termiczny ceramiczny emaliowany izotermiczny dla firm;37,9;1;;biały;;;72 x 165 x 72;270 ml;stal nierdzewna;;;;;;;"grawer L3, rozmiar obszaru zdobienia: 50x113, maksymalny rozmiar logo: 50x30, ilość kolorów: 1
grawer L3, rozmiar obszaru zdobienia: 50x113, maksymalny rozmiar logo: 50x30, ilość kolorów: 1";;50x113
12;R08389.10;R08389.10;Kubki termiczne;21;R08389.06;Kubek izotermiczny Edmonton 270 ml, brązowy ;Kubek-termos 270 ml. Dwie ścianki ze stali nierdzewnej, wewnątrz stal 18/8 o podwyższonej jakości. Próżnia pomiędzy dwiema ściankami zapewnia bardzo dobre właściwości termo-izolacyjne. Pokrywkę można rozkręcić, co pozwala na staranne umycie kubka. Podstawa kubka z wodoodpornej gumy termoplastycznej TPR.;Kubek-izotermiczny-Edmonton-270-ml-brazowy.jpg;Kubek-izotermiczny-Edmonton-270-ml-brazowy-a.jpg, Kubek-izotermiczny-Edmonton-270-ml-brazowy-b.jpg, Kubek-izotermiczny-Edmonton-270-ml-brazowy-c.jpg, Kubek-izotermiczny-Edmonton-270-ml-brazowy-d.jpg, Kubek-izotermiczny-Edmonton-270-ml-brazowy-e.jpg;Kubek izotermiczny Edmonton 270 ml,brązowy — dwie ścianki ze stali nierdzewnej, wewnątrz stal 18/8 o podwyższonej jakości. Próżnia pomiędzy dwiema ściankami zapewnia bardzo dobre właściwości termo-izolacyjne. Dostępny w różnych kolorach.;kubek reklamowy z logo z nadrukiem producent termiczny ceramiczny emaliowany izotermiczny dla firm;37,9;1;;brązowy;;;72 x 165 x 72;270 ml;stal nierdzewna;;;;;;;"grawer L3, rozmiar obszaru zdobienia: 50x113, maksymalny rozmiar logo: 50x30, ilość kolorów: 1
grawer L3, rozmiar obszaru zdobienia: 50x113, maksymalny rozmiar logo: 50x30, ilość kolorów: 1";;50x113
12;R08389.41;R08389.41;Kubki termiczne;21;R08389.10;Kubek izotermiczny Edmonton 270 ml, grafitowy ;Kubek-termos 270 ml. Dwie ścianki ze stali nierdzewnej, wewnątrz stal 18/8 o podwyższonej jakości. Próżnia pomiędzy dwiema ściankami zapewnia bardzo dobre właściwości termo-izolacyjne. Pokrywkę można rozkręcić, co pozwala na staranne umycie kubka. Podstawa kubka z wodoodpornej gumy termoplastycznej TPR.;Kubek-izotermiczny-Edmonton-270-ml-grafitowy.jpg;Kubek-izotermiczny-Edmonton-270-ml-grafitowy-a.jpg, Kubek-izotermiczny-Edmonton-270-ml-grafitowy-b.jpg, Kubek-izotermiczny-Edmonton-270-ml-grafitowy-c.jpg, Kubek-izotermiczny-Edmonton-270-ml-grafitowy-d.jpg;Kubek izotermiczny Edmonton 270 ml, grafitowy — dwie ścianki ze stali nierdzewnej, wewnątrz stal 18/8 o podwyższonej jakości. Próżnia pomiędzy dwiema ściankami zapewnia bardzo dobre właściwości termo-izolacyjne. Dostępny w różnych kolorach.;kubek reklamowy z logo z nadrukiem producent termiczny ceramiczny emaliowany izotermiczny dla firm;37,9;1;;grafitowy;;;72 x 165 x 72;270 ml;stal nierdzewna;;;;;;;"grawer L3, rozmiar obszaru zdobienia: 50x113, maksymalny rozmiar logo: 50x30, ilość kolorów: 1
grawer L3, rozmiar obszaru zdobienia: 50x113, maksymalny rozmiar logo: 50x30, ilość kolorów: 1";;50x113
12;R08391.51;R08391.51;Kubki termiczne;21;R08389.41;Kubek izotermiczny Inari 450 ml, ciemnozielony ;Kubek izotermiczny - termos o pojemności 450 ml. Wykonany ze stali nierdzewnej. Próżnia pomiędzy dwiema ściankami zapewnia bardzo dobre właściwości termoizolacyjne. Wewnętrzna ścianka wykonana ze stali o podwyższonej jakości 18/8. Powierzchnia kubka malowana farbą o matowym wykończeniu.;Kubek-izotermiczny-Inari-450-ml-ciemnozielony.jpg;Kubek-izotermiczny-Inari-450-ml-ciemnozielony-a.jpg, Kubek-izotermiczny-Inari-450-ml-ciemnozielony-b.jpg, Kubek-izotermiczny-Inari-450-ml-ciemnozielony-c.jpg, Kubek-izotermiczny-Inari-450-ml-ciemnozielony-d.jpg, Kubek-izotermiczny-Inari-450-ml-ciemnozielony-e.jpg;Kubek izotermiczny Inari 450 ml, ciemnozielony ze stali nierdzewnej. Proscy, delikatnie rozszczerzający się ku góze kształt. Duża pojemność. ;kubek reklamowy z logo z nadrukiem producent termiczny ceramiczny emaliowany izotermiczny dla firm;24,9;1;;ciemnozielony;;;81 x 205 x 81;450 ml;stal nierdzewna;plastik;;;;;;"grawer L3, rozmiar obszaru zdobienia: 50x150, maksymalny rozmiar logo: 50x30, ilość kolorów: 1
grawer L3, rozmiar obszaru zdobienia: 50x150, maksymalny rozmiar logo: 50x30, ilość kolorów: 1
UV U3, rozmiar obszaru zdobienia: 50x150, maksymalny rozmiar logo: 25x120, ilość kolorów: 1
UV U3, rozmiar obszaru zdobienia: 50x150, maksymalny rozmiar logo: 25x120, ilość kolorów: 1";;50x150
12;R08392;R08392;Kubki termiczne;21;R08391.51;Kubek izotermiczny Landskrona 380 ml, srebrny/czarny ;Kubek izotermiczny z metalowo-plastikową pokrywką i 2 ściankami ze stali nierdzewnej. Wewnątrz kubka stal 18/8 o podwyższonej jakości. Pojemność: 380 ml.;Kubek-izotermiczny-Landskrona-380-ml-srebrny-czarny.jpg;Kubek-izotermiczny-Landskrona-380-ml-srebrny-czarny-a.jpg, Kubek-izotermiczny-Landskrona-380-ml-srebrny-czarny-b.jpg, Kubek-izotermiczny-Landskrona-380-ml-srebrny-czarny-c.jpg;Kubek izotermiczny Landskrona 380 ml, srebrny/czarny — dwie ścianki ze stali nierdzewnej. Metalowo-plastikowa pokrywka z praktycznym zamknięciem. Łatwa do czyszczenia.;kubek reklamowy z logo z nadrukiem producent termiczny ceramiczny emaliowany izotermiczny dla firm;19,9;1;;srebrny;czarny;;82 x 180 x 82;380 ml;stal nierdzewna;;;;;;;"grawer L3, rozmiar obszaru zdobienia: 51x99, maksymalny rozmiar logo: 50x30, ilość kolorów: 1
grawer L3, rozmiar obszaru zdobienia: 51x99, maksymalny rozmiar logo: 50x30, ilość kolorów: 1";;51x99
12;R08393;R08393;Kubki termiczne;21;R08392;Kubek izotermiczny Sudbury 380 ml, srebrny/czarny ;Kubek izotermiczny z metalowo - plastikową pokrywką i dwiema ściankami ze stali nierdzewnej. Wewnątrz kubka stal 18/8 o podwyższonej jakości. Pojemność 380 ml.;Kubek-izotermiczny-Sudbury-380-ml-srebrny-czarny.jpg;Kubek-izotermiczny-Sudbury-380-ml-srebrny-czarny-a.jpg, Kubek-izotermiczny-Sudbury-380-ml-srebrny-czarny-b.jpg, Kubek-izotermiczny-Sudbury-380-ml-srebrny-czarny-c.jpg;Kubek izotermiczny Sudbury 380 ml, srebrny/czarny zrobione ze stali nierdzewnej. Kształt zbliżony do klepsydry — dzięki zwężeniu na środku długości dobrze leży w dłoni.;kubek reklamowy z logo z nadrukiem producent termiczny ceramiczny emaliowany izotermiczny dla firm;21,9;1;;srebrny;czarny;;83 x 175 x 83;380 ml;stal nierdzewna;;;;;;;"grawer L3, rozmiar obszaru zdobienia: 50x121, maksymalny rozmiar logo: 50x30, ilość kolorów: 1
grawer L3, rozmiar obszaru zdobienia: 50x121, maksymalny rozmiar logo: 50x30, ilość kolorów: 1";;50x121
12;R08394.01;R08394.01;Kubki termiczne;21;R08393;Kubek izotermiczny Winnipeg 350 ml, srebrny ;Szczelny kubek izotermiczny o pojemności 350 ml. Dwie ścianki ze stali nierdzewnej, wewnątrz stal 18/8 o podwyższonej jakości. Próżnia pomiędzy ściankami zapewnia bardzo dobre właściwości termoizolacyjne. Funkcjonalny przycisk open/close. Pokrywkę kubka można rozkręcić, co pozwala na staranne umycie kubka. Podstawa kubka z wodoodpornej gumy termoplastycznej TPR. Możliwość dobrania dodatkowej opaski R00001.;Kubek-izotermiczny-Winnipeg-350-ml-srebrny.jpk;Kubek-izotermiczny-Winnipeg-350-ml-srebrny-a.jpg, Kubek-izotermiczny-Winnipeg-350-ml-srebrny-b.jpg, Kubek-izotermiczny-Winnipeg-350-ml-srebrny-c.jpg, Kubek-izotermiczny-Winnipeg-350-ml-srebrny-d.jpg;Kubek izotermiczny Winnipeg 350 ml, srebrny ze stali nierdzewnej. Pokrywka kubka posiada praktyczny przycisk open/close. Podstawa kubka z wodoodpornej gumy termoplastycznej TPR. Możliwość dobrania dodatkowej opaski R00001. Produkt dostępny w różnych kolorach.;kubek reklamowy z logo z nadrukiem producent termiczny ceramiczny emaliowany izotermiczny dla firm;39,9;1;;srebrny;;;72 x 195 x 72;350 ml;stal nierdzewna;;;;;;;"grawer L3, rozmiar obszaru zdobienia: 50x129, maksymalny rozmiar logo: 50x30, ilość kolorów: 1
grawer L3, rozmiar obszaru zdobienia: 50x129, maksymalny rozmiar logo: 50x30, ilość kolorów: 1
tampodruk A4, rozmiar obszaru zdobienia: 31x126, maksymalny rozmiar logo: 30x30, ilość kolorów: 4
tampodruk A4, rozmiar obszaru zdobienia: 31x126, maksymalny rozmiar logo: 30x30, ilość kolorów: 4";;50x129
12;R08394.02;R08394.02;Kubki termiczne;21;R08394.01;Kubek izotermiczny Winnipeg 350 ml, czarny ;Szczelny kubek izotermiczny o pojemności 350 ml. Dwie ścianki ze stali nierdzewnej, wewnątrz stal 18/8 o podwyższonej jakości. Próżnia pomiędzy ściankami zapewnia bardzo dobre właściwości termoizolacyjne. Funkcjonalny przycisk open/close. Pokrywkę kubka można rozkręcić, co pozwala na staranne umycie kubka. Podstawa kubka z wodoodpornej gumy termoplastycznej TPR. Możliwość dobrania dodatkowej opaski R00001.;Kubek-izotermiczny-Winnipeg-350-ml-czarny.jpg;Kubek-izotermiczny-Winnipeg-350-ml-czarny-a.jpg, Kubek-izotermiczny-Winnipeg-350-ml-czarny-b.jpg, Kubek-izotermiczny-Winnipeg-350-ml-czarny-c.jpg, Kubek-izotermiczny-Winnipeg-350-ml-czarny-d.jpg, Kubek-izotermiczny-Winnipeg-350-ml-czarny-e.jpg, Kubek-izotermiczny-Winnipeg-350-ml-czarny-f.jpg, Kubek-izotermiczny-Winnipeg-350-ml-czarny-g.jpg;Kubek izotermiczny Winnipeg 350 ml, srebrny ze stali nierdzewnej. Pokrywka kubka posiada praktyczny przycisk open/close. Podstawa kubka z wodoodpornej gumy termoplastycznej TPR. Możliwość dobrania dodatkowej opaski R00001. Produkt dostępny w różnych kolorach.;kubek reklamowy z logo z nadrukiem producent termiczny ceramiczny emaliowany izotermiczny dla firm;39,9;1;;czarny;;;72 x 195 x 72;350 ml;stal nierdzewna;;;;;;;"grawer L3, rozmiar obszaru zdobienia: 50x129, maksymalny rozmiar logo: 50x30, ilość kolorów: 1
grawer L3, rozmiar obszaru zdobienia: 50x129, maksymalny rozmiar logo: 50x30, ilość kolorów: 1
tampodruk A4, rozmiar obszaru zdobienia: 31x126, maksymalny rozmiar logo: 30x30, ilość kolorów: 4
tampodruk A4, rozmiar obszaru zdobienia: 31x126, maksymalny rozmiar logo: 30x30, ilość kolorów: 4";;50x129
12;R08394.04;R08394.04;Kubki termiczne;21;R08394.02;Kubek izotermiczny Winnipeg 350 ml, niebieski ;Szczelny kubek izotermiczny o pojemności 350 ml. Dwie ścianki ze stali nierdzewnej, wewnątrz stal 18/8 o podwyższonej jakości. Próżnia pomiędzy ściankami zapewnia bardzo dobre właściwości termoizolacyjne. Funkcjonalny przycisk open/close. Pokrywkę kubka można rozkręcić, co pozwala na staranne umycie kubka. Podstawa kubka z wodoodpornej gumy termoplastycznej TPR. Możliwość dobrania dodatkowej opaski R00001.;Kubek-izotermiczny-Winnipeg-350-ml-niebieski.jpg;Kubek-izotermiczny-Winnipeg-350-ml-niebieski-a.jpg, Kubek-izotermiczny-Winnipeg-350-ml-niebieski-b.jpg, Kubek-izotermiczny-Winnipeg-350-ml-niebieski-c.jpg, Kubek-izotermiczny-Winnipeg-350-ml-niebieski-d.jpg, Kubek-izotermiczny-Winnipeg-350-ml-niebieski-e.jpg;Kubek izotermiczny Winnipeg 350 ml, niebieski ze stali nierdzewnej. Pokrywka kubka posiada praktyczny przycisk open/close. Podstawa kubka z wodoodpornej gumy termoplastycznej TPR. Możliwość dobrania dodatkowej opaski R00001. Produkt dostępny w różnych kolorach.;kubek reklamowy z logo z nadrukiem producent termiczny ceramiczny emaliowany izotermiczny dla firm;39,9;1;;niebieski;;;72 x 195 x 72;350 ml;stal nierdzewna;;;;;;;"grawer L3, rozmiar obszaru zdobienia: 50x133, maksymalny rozmiar logo: 50x30, ilość kolorów: 1
grawer L3, rozmiar obszaru zdobienia: 50x137, maksymalny rozmiar logo: 50x30, ilość kolorów: 1
tampodruk A4, rozmiar obszaru zdobienia: 31x126, maksymalny rozmiar logo: 30x30, ilość kolorów: 4
tampodruk A4, rozmiar obszaru zdobienia: 31x126, maksymalny rozmiar logo: 30x30, ilość kolorów: 4";;50x133
